source_event_id,n_traces,n_stations,n_s_picks,magnitude,depth_km,lat,lon,gap_deg,origin_time
21080616002,30,13,30,2.07,14.34,24.47,121.91,104.0,2021-08-06 16:00:42.659999
21031413301,22,9,20,2.07,4.92,24.59,121.74,113.0,2021-03-14 13:31:19.120000
21071323204,54,24,25,2.05,8.24,23.93,121.56,75.0,2021-07-13 23:20:49.250000
20052909295,27,11,23,2.05,4.81,23.23,120.82,80.0,2020-05-29 09:32:37.289999
20021314441,19,7,12,2.04,4.58,23.15,120.74,159.0,2020-02-13 14:45:12.580000
21032422321,16,5,9,2.04,6.02,24.93,122.0,224.0,2021-03-24 22:35:22.010000
20021520133,22,10,20,2.03,9.45,23.82,121.55,130.0,2020-02-15 20:15:23.929999
20101712075,17,7,17,2.03,11.3,23.29,120.36,125.0,2020-10-17 12:10:27.300000
21080720241,10,5,6,2.03,16.3,23.28,120.64,84.0,2021-08-07 20:25:40.859999
20031608151,46,19,39,2.02,5.97,24.43,121.4,58.0,2020-03-16 08:16:56.590000
21071500451,38,17,31,2.02,8.26,23.97,121.6,98.0,2021-07-15 00:46:08.720000
21071323207,23,11,12,2.02,8.27,23.96,121.58,91.0,2021-07-13 23:24:06.960000
21071404381,19,10,19,2.02,9.68,23.97,121.58,78.0,2021-07-14 04:39:26.649999
21071412552,16,8,14,2.02,9.67,23.98,121.58,90.0,2021-07-14 12:57:18.370000
21020408131,27,13,19,2.01,10.98,24.14,121.64,156.0,2021-02-04 08:14:12.109999
21061109012,25,12,23,2.01,9.81,23.86,121.56,139.0,2021-06-11 09:03:32.409999
21111807081,28,13,22,2.0,9.0,23.24,120.43,81.0,2021-11-18 07:10:50.399999
20021006501,25,12,13,2.0,1.24,25.17,121.58,84.0,2020-02-10 06:51:53.520000
21031413302,23,10,21,2.0,6.86,24.59,121.74,101.0,2021-03-14 13:31:39.859999
20021006503,14,8,11,2.0,1.83,25.18,121.57,88.0,2020-02-10 06:52:42.920000
20021520495,15,8,15,2.0,9.4,23.83,121.54,120.0,2020-02-15 20:51:45.890000
21071323138,16,8,13,2.0,8.84,23.98,121.58,90.0,2021-07-13 23:17:22.859999
20121018151,15,6,12,2.0,8.2,24.51,121.86,202.0,2020-12-10 18:17:58.179999
21071512394,10,5,10,1.99,10.67,23.98,121.59,101.0,2021-07-15 12:41:10.660000
21070100581,17,6,17,1.98,12.52,23.48,120.58,123.0,2021-07-01 00:59:43.509999
21070718502,9,5,7,1.98,5.21,23.88,121.57,266.0,2021-07-07 18:52:00.930000
21091017391,10,5,10,1.98,8.0,23.79,121.47,157.0,2021-09-10 17:40:44.969999
21071403183,22,10,22,1.97,7.83,23.97,121.58,80.0,2021-07-14 03:20:44.350000
20022511282,16,7,11,1.97,3.15,24.4,121.43,115.0,2020-02-25 11:30:49.770000
21071323122,10,5,6,1.97,9.92,23.9,121.56,138.0,2021-07-13 23:13:21.390000
21042800081,20,9,18,1.96,21.22,24.47,121.87,121.0,2021-04-28 00:08:40.789999
20011512411,20,11,15,1.95,4.57,25.18,121.61,67.0,2020-01-15 12:42:31.440000
20011512412,21,10,10,1.95,3.28,25.18,121.62,66.0,2020-01-15 12:42:38.600000
21042019381,34,13,34,1.93,8.77,23.81,121.48,95.0,2021-04-20 19:39:51.390000
21070714342,19,9,14,1.93,6.88,23.91,121.58,104.0,2021-07-07 14:36:24.100000
21030801381,24,8,22,1.93,18.11,23.25,121.37,159.0,2021-03-08 01:40:53.679999
20092821382,16,6,12,1.93,13.88,22.34,120.99,235.0,2020-09-28 21:40:30.629999
21071404283,11,6,10,1.93,8.29,23.96,121.6,122.0,2021-07-14 04:29:39.700000
21071400164,18,9,12,1.92,9.5,23.93,121.56,83.0,2021-07-14 00:18:45.539999
21032422322,14,5,12,1.91,17.26,25.0,122.06,276.0,2021-03-24 22:34:50.210000
21070100582,13,5,13,1.91,12.4,23.48,120.58,220.0,2021-07-01 00:59:52.619999
20052909292,19,7,16,1.89,3.79,23.22,120.82,112.0,2020-05-29 09:31:26.269999
21070320181,56,23,50,1.86,22.82,24.17,121.59,65.0,2021-07-03 20:18:20.750000
21071408481,32,15,25,1.86,9.77,23.93,121.58,114.0,2021-07-14 08:51:04.530000
20092821381,23,9,21,1.86,13.76,22.36,121.0,220.0,2020-09-28 21:39:10.839999
20053013023,10,6,9,1.86,16.08,24.1,121.53,112.0,2020-05-30 13:04:38.950000
20031608101,35,14,29,1.85,13.4,23.65,120.76,88.0,2020-03-16 08:10:28.690000
21071408084,19,9,19,1.85,9.3,23.95,121.58,106.0,2021-07-14 08:11:17.789999
20090516361,43,17,41,1.84,7.37,24.68,121.59,45.0,2020-09-05 16:37:01.149999
21030114112,39,15,34,1.84,8.79,22.86,120.92,77.0,2021-03-01 14:11:40.409999
21071523074,19,9,16,1.84,10.06,23.97,121.58,75.0,2021-07-15 23:08:51.399999
21102702062,23,7,21,1.84,11.07,23.02,121.05,129.0,2021-10-27 02:07:53.740000
20020215481,17,6,15,1.84,5.56,23.03,121.19,136.0,2020-02-02 15:48:26.410000
21030114111,40,15,38,1.83,8.57,22.86,120.92,83.0,2021-03-01 14:11:19.339999
21021909542,16,7,14,1.83,8.82,23.14,120.46,161.0,2021-02-19 09:55:08.310000
21042502283,14,6,14,1.83,6.55,24.39,121.77,226.0,2021-04-25 02:28:13.929999
21071404284,13,6,13,1.83,8.05,23.95,121.61,186.0,2021-07-14 04:29:49.460000
21042721472,35,13,31,1.82,3.57,23.16,120.92,82.0,2021-04-27 21:49:59.689999
21031418371,27,12,27,1.81,6.55,24.6,121.75,87.0,2021-03-14 18:38:23.989999
20052909294,21,8,21,1.81,3.61,23.23,120.82,102.0,2020-05-29 09:32:13.230000
21030114113,45,17,45,1.8,9.72,22.86,120.92,66.0,2021-03-01 14:13:25.530000
21070718503,16,7,12,1.8,7.46,23.93,121.58,112.0,2021-07-07 18:52:26.750000
20022511202,26,10,18,1.79,7.2,24.4,121.41,80.0,2020-02-25 11:21:19.210000
21070718504,18,8,14,1.79,9.71,23.93,121.58,108.0,2021-07-07 18:52:38.909999
20031605003,35,15,21,1.78,8.24,24.44,121.39,110.0,2020-03-16 05:03:06.040000
21102702064,30,11,30,1.78,5.41,23.02,121.07,105.0,2021-10-27 02:08:45.310000
21070714344,18,8,15,1.78,29.57,23.95,121.05,140.0,2021-07-07 14:36:41.789999
21120710561,17,8,16,1.78,7.88,24.41,121.74,134.0,2021-12-07 10:57:15.500000
20022511281,16,6,7,1.77,5.86,24.39,121.42,129.0,2020-02-25 11:30:04.790000
21070714341,8,5,5,1.77,7.23,23.9,121.58,141.0,2021-07-07 14:35:51.159999
21123108005,11,5,7,1.77,8.47,24.06,121.62,186.0,2021-12-31 08:02:40.960000
20012209221,33,15,29,1.76,27.37,24.28,121.72,172.0,2020-01-22 09:24:03.629999
21080617083,27,10,22,1.76,8.08,23.15,121.29,119.0,2021-08-06 17:10:51.479999
21071409183,22,9,14,1.76,10.71,24.54,121.82,164.0,2021-07-14 09:20:26.230000
20081906205,29,11,29,1.74,10.92,23.21,120.39,145.0,2020-08-19 06:25:26.239999
21071811256,20,9,10,1.74,9.36,24.06,121.63,167.0,2021-07-18 11:28:15.630000
21070711422,16,7,13,1.73,8.46,23.91,121.58,97.0,2021-07-07 11:45:13.560000
20092821383,16,6,16,1.73,13.27,22.35,120.99,234.0,2020-09-28 21:40:47.689999
21071400163,12,7,11,1.72,9.03,23.92,121.59,129.0,2021-07-14 00:16:17.030000
20100502042,18,5,18,1.72,7.18,23.19,120.82,157.0,2020-10-05 02:07:36.689999
20022605343,18,7,10,1.7,4.2,24.41,121.42,132.0,2020-02-26 05:36:26.480000
21061108552,11,6,10,1.7,8.77,23.86,121.52,94.0,2021-06-11 08:56:36.899999
21071403231,10,5,10,1.7,8.6,23.96,121.6,158.0,2021-07-14 03:23:59.340000
20022412105,13,6,11,1.69,10.16,23.84,121.52,95.0,2020-02-24 12:12:50.429999
20092820501,34,15,34,1.65,13.9,24.44,121.87,108.0,2020-09-28 20:51:06.269999
20022511203,28,12,23,1.65,5.37,24.4,121.4,84.0,2020-02-25 11:21:42.200000
21020319141,15,6,13,1.65,7.58,24.48,121.84,233.0,2021-02-03 19:15:42.359999
21071413523,11,6,11,1.65,9.36,23.94,121.58,107.0,2021-07-14 13:54:26.589999
20022511204,33,13,31,1.64,5.71,24.39,121.41,79.0,2020-02-25 11:22:08.330000
20031812481,12,5,10,1.64,3.93,25.17,121.56,130.0,2020-03-18 12:50:06.809999
20110218512,22,10,22,1.63,7.87,24.54,121.51,107.0,2020-11-02 18:53:08.519999
21031111031,26,10,16,1.63,6.5,22.55,120.93,118.0,2021-03-11 11:03:50.479999
21071523075,10,5,10,1.63,8.72,23.98,121.58,90.0,2021-07-15 23:08:57.670000
20021520494,9,5,8,1.62,10.31,23.83,121.53,98.0,2020-02-15 20:51:29.559999
20031206331,22,10,22,1.61,9.83,23.85,121.54,116.0,2020-03-12 06:34:15.019999
21070714343,16,7,10,1.6,8.14,23.91,121.56,90.0,2021-07-07 14:37:01.120000
20021520496,24,11,20,1.59,10.19,23.84,121.53,105.0,2020-02-15 20:52:07.669999
20010606531,23,10,13,1.59,4.21,24.49,121.76,67.0,2020-01-06 06:54:00.690000
20092905321,19,7,19,1.59,12.86,22.37,121.02,203.0,2020-09-29 05:32:26.620000
21020209042,12,6,12,1.59,12.33,24.1,121.62,213.0,2021-02-02 09:07:03.430000
21071323362,11,6,8,1.59,8.74,23.96,121.6,150.0,2021-07-13 23:38:44.259999
20022512261,42,17,37,1.58,5.97,24.39,121.41,61.0,2020-02-25 12:26:48.829999
20022511205,31,12,25,1.58,6.51,24.39,121.41,79.0,2020-02-25 11:22:32.039999
20021521402,18,8,10,1.58,9.55,23.82,121.54,132.0,2020-02-15 21:41:03.870000
20081906203,17,7,17,1.58,11.12,23.21,120.39,137.0,2020-08-19 06:24:15.990000
21061119582,11,5,7,1.58,29.43,22.41,120.48,167.0,2021-06-11 19:59:21.489999
21071512393,19,8,19,1.57,8.99,23.98,121.59,105.0,2021-07-15 12:39:42.350000
21070722311,12,6,12,1.57,10.43,23.88,121.57,136.0,2021-07-07 22:33:20.140000
21071415191,11,6,10,1.57,8.66,23.96,121.59,108.0,2021-07-14 15:20:44.929999
21020319143,15,6,15,1.56,6.63,24.46,121.86,212.0,2021-02-03 19:16:20.589999
21061119581,15,6,13,1.54,25.41,22.42,120.42,208.0,2021-06-11 19:59:10.869999
20021911541,11,5,0,1.53,11.05,23.96,121.0,116.0,2020-02-19 11:57:31.539999
21071323208,11,6,6,1.5,9.46,23.92,121.57,86.0,2021-07-13 23:24:00.610000
21070320182,13,5,13,1.5,10.63,24.41,121.79,190.0,2021-07-03 20:19:00.670000
21100514211,23,10,10,1.47,19.26,24.45,121.83,191.0,2021-10-05 14:21:45.600000
20021911542,16,7,13,1.47,12.9,23.98,121.0,94.0,2020-02-19 11:57:34.450000
20031608152,12,5,12,1.46,4.54,24.44,121.41,98.0,2020-03-16 08:17:31.899999
20031812484,12,5,10,1.46,4.3,25.17,121.56,130.0,2020-03-18 12:51:31.489999
21071409182,22,9,22,1.45,8.54,23.95,121.57,88.0,2021-07-14 09:21:25.760000
21070712522,13,6,7,1.45,5.52,23.91,121.57,85.0,2021-07-07 12:54:19.190000
21071512392,13,7,13,1.42,7.31,23.98,121.6,102.0,2021-07-15 12:39:26.690000
20011011481,22,9,22,1.41,20.23,23.76,121.4,83.0,2020-01-10 11:49:00.180000
21040906131,12,5,10,1.41,5.35,24.6,121.16,211.0,2021-04-09 06:14:56.460000
21070712262,9,5,7,1.38,12.77,23.89,121.54,99.0,2021-07-07 12:27:56.899999
21070722312,12,6,12,1.34,9.67,23.87,121.55,129.0,2021-07-07 22:35:05.070000
21071811257,10,6,4,1.34,9.59,24.06,121.57,112.0,2021-07-18 11:28:31.039999
21042019332,17,8,10,1.3,9.4,23.8,121.46,60.0,2021-04-20 19:36:07.339999
21071409301,11,6,10,1.28,10.13,24.0,121.58,114.0,2021-07-14 09:31:35.579999
21050117342,9,5,8,1.23,2.55,24.12,121.47,106.0,2021-05-01 17:37:38.689999
21071415192,10,5,8,1.05,6.02,23.91,121.56,118.0,2021-07-14 15:20:56.969999
21071323247,15,7,4,0.97,10.61,23.91,121.57,88.0,2021-07-13 23:27:57.960000
